run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,21.223100000002887,21.223100000002887,['equal'],[23.289691300000413],,,,,,,,,,,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,44.52935250000155,54.697599599996465,54.697599599996465,57.817903299990576,57.817903299990576,60.829320899996674,60.829320899996674,['2'],[0.14479079999728128],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,60.829320899996674,63.94406639999943,63.94406639999943,67.05633140000282,67.05633140000282,70.06251180000254,70.06251180000254,['2'],[0.4231284000125015],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,70.06251180000254,73.38682459999109,73.38682459999109,76.49944030000188,76.49944030000188,,,['1'],[0.5965878999995766],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,79.51240569999209,82.89931120000256,82.89931120000256,86.01174919999903,86.01174919999903,89.01255780000065,89.01255780000065,None,,,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,89.01255780000065,91.33152279999922,91.33152279999922,94.44439249999414,94.44439249999414,97.44597919999796,97.44597919999796,['2'],[1.135161500002141],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,97.44597919999796,101.43497370000114,101.43497370000114,104.55977700000221,104.55977700000221,107.5624647999939,107.5624647999939,['1'],[0.6693994000088423],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,107.5624647999939,117.68589039999642,117.68589039999642,120.77715100000205,120.77715100000205,123.77915269999357,123.77915269999357,['1'],[0.8190100000065286],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,123.77915269999357,128.13783179999155,128.13783179999155,131.26214099999925,131.26214099999925,134.26239459999488,134.26239459999488,['2'],[0.08405900000070687],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,134.26239459999488,137.41329659998883,137.41329659998883,140.52627580000262,140.52627580000262,143.5293243999913,143.5293243999913,['2'],[0.5863443999987794],,,subject_20b,2,2023-11-02_17h43.53.523,run_1,2023.1.2,60.08987040895388,
