run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,15.509082599994144,15.509082599994144,['equal'],[123.73129579999659],,,,,,,,,,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,139.25673929999175,149.45755669999926,149.45755669999926,152.5754961999919,152.5754961999919,"['1', '1']","[0.09813800000119954, 1.848159700006363]",,,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,155.5902333999984,159.55017019998922,159.55017019998922,162.64132099998824,162.64132099998824,['1'],[0.7490419000096153],,,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,165.6566288999893,170.07165639998857,170.07165639998857,173.17919319999055,173.17919319999055,['2'],[0.6776848000008613],176.1902989999944,176.1902989999944,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,176.1902989999944,179.72702199999185,179.72702199999185,182.83884129999205,182.83884129999205,['1'],[1.6012363999907393],185.83976879999682,185.83976879999682,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,185.83976879999682,189.02642179999384,189.02642179999384,192.15670969999337,192.15670969999337,['1'],[1.433316199996625],195.1568588999944,195.1568588999944,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,195.1568588999944,197.71553949998633,197.71553949998633,200.82773109999835,200.82773109999835,['2'],[1.6790425000071991],203.84073479998915,203.84073479998915,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,203.84073479998915,208.54464199999347,208.54464199999347,211.6704430999962,211.6704430999962,['2'],[1.5364886000024853],214.6731979999895,214.6731979999895,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,214.6731979999895,217.6063596999884,217.6063596999884,220.71887939999579,220.71887939999579,['1'],[2.9212539000000106],223.72339049998845,223.72339049998845,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,223.72339049998845,226.94769429998996,226.94769429998996,230.06054059999587,230.06054059999587,['1'],[1.212793699989561],233.07304449999356,233.07304449999356,,,subject_20b,1,2023-11-02_17h37.48.714,run_1,2023.1.2,59.964764699489514,
