run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,81.93293819995597,81.93293819995597,['equal'],[28.266055000014603],,,,,,,,,,,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,110.2153527000919,120.52012909995392,120.52012909995392,123.60627150000073,123.60627150000073,126.61768399993889,126.61768399993889,['2'],[1.509887299966067],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,None,0,1,1,1,,,,,126.61768399993889,130.63784210011363,130.63784210011363,133.7394841001369,133.7394841001369,136.7460777000524,136.7460777000524,['2'],[1.6769463999662548],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,None,0,2,2,2,,,,,136.7460777000524,139.6258555999957,139.6258555999957,142.7646999999415,142.7646999999415,145.76532120001502,145.76532120001502,['2'],[1.6133049000054598],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,None,0,3,3,3,,,,,145.76532120001502,148.26519219996408,148.26519219996408,151.3692594000604,151.3692594000604,154.3776120999828,154.3776120999828,['1'],[1.37148050009273],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,154.3776120999828,157.47376840002835,157.47376840002835,160.59793499996886,160.59793499996886,163.59911880013533,163.59911880013533,['1'],[0.9683286999352276],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,5,5,5,,,,,163.59911880013533,166.72638250002638,166.72638250002638,169.81317340000533,169.81317340000533,172.81830439995974,172.81830439995974,['1'],[1.268892099848017],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,None,0,6,6,6,,,,,172.81830439995974,178.67454800009727,178.67454800009727,181.7751865000464,181.7751865000464,184.77543110004626,184.77543110004626,['2'],[2.030173000181094],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,None,0,7,7,7,,,,,184.77543110004626,187.43193110008724,187.43193110008724,190.55463379994035,190.55463379994035,193.5548076000996,193.5548076000996,['2'],[1.294541500043124],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
4,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,None,0,8,8,8,,,,,193.5548076000996,196.9142515999265,196.9142515999265,200.05228930013254,200.05228930013254,203.05453080008738,203.05453080008738,['1'],[0.6366581998299807],,subject_5,4,2023-08-24_14h58.42.394,run_1,2023.1.2,59.94010783479166,
