run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,13.4230663000003,13.4230663000003,['equal'],[15.072625900000276],,,,,,,,,,,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,10.0,scrambled,fps_60/497926.bmp_pp65_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,28.512504400000125,38.67552720000003,38.67552720000003,41.783183400000325,41.783183400000325,44.79568040000004,44.79568040000004,['1'],[1.712705499999629],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,18.08,veridical,fps_60/1159775.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.0799999999999983,None,0,1,1,1,,,,,44.79568040000004,47.123265300000185,47.123265300000185,50.23584600000004,50.23584600000004,53.24565849999999,53.24565849999999,['1'],[0.47665760000018054],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,28.72,veridical,fps_60/713089.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.640000000000001,None,0,2,2,2,,,,,53.24565849999999,58.16586280000001,58.16586280000001,61.29297610000003,61.29297610000003,64.29566169999998,64.29566169999998,['2'],[0.5529593000001114],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,43.9,scrambled,fps_60/285933.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,9.18,None,0,3,3,3,,,,,64.29566169999998,73.7604467000001,73.7604467000001,76.88690550000001,76.88690550000001,79.8955003000001,79.8955003000001,['1'],[0.5420643000002201],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,52.16,veridical,fps_60/286001.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.259999999999998,None,0,4,4,4,,,,,79.8955003000001,82.42856610000035,82.42856610000035,85.52220770000031,85.52220770000031,88.52910580000025,88.52910580000025,['2'],[1.6571251999998822],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,61.44,scrambled,fps_60/1159956.bmp_pp73_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.280000000000001,None,0,5,5,5,,,,,88.52910580000025,92.06065400000034,92.06065400000034,95.17435000000023,95.17435000000023,98.1790605000001,98.1790605000001,['1'],[1.6382229999999254],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,70.46,veridical,fps_60/498151.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.019999999999996,None,0,6,6,6,,,,,98.1790605000001,101.44798340000034,101.44798340000034,104.56169820000014,104.56169820000014,107.56206550000024,107.56206550000024,['1'],[0.4341875000000073],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,79.02,veridical,fps_60/497926.bmp_pp65_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.5600000000000023,None,0,7,7,7,,,,,107.56206550000024,110.38452559999996,110.38452559999996,113.51478820000011,113.51478820000011,,,['1'],[0.8978802999999971],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
5,87.02,scrambled,fps_60/1159606.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0,None,0,8,8,8,,,,,116.52889840000034,118.77293320000035,118.77293320000035,121.86837860000014,121.86837860000014,124.87901240000019,124.87901240000019,['2'],[2.7439063000001624],,,subject_21,5,2023-11-03_16h04.46.796,run_1,2023.1.2,59.91791245998721,
