run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,63.43714539986104,63.43714539986104,['equal'],[20.813393600052223],,,,,,,,,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,10.0,veridical,fps_60/285948.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,84.2669043999631,94.5564402998425,94.5564402998425,97.64726019999944,97.64726019999944,['2'],[1.6402072000782937],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,18.94,veridical,fps_60/713285.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.9400000000000013,None,0,1,1,1,,,,,100.66311289998703,103.97922939993441,103.97922939993441,107.09589280001819,107.09589280001819,['1'],[1.6716978000476956],110.1030613000039,110.1030613000039,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,27.57,veridical,fps_60/1592530.bmp_pp75_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.629999999999999,None,0,2,2,2,,,,,110.1030613000039,113.10935979988426,113.10935979988426,116.21635750005953,116.21635750005953,['1'],[2.21797990007326],119.22366819996387,119.22366819996387,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,37.25,scrambled,fps_60/1593056.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,3,3,3,,,,,119.22366819996387,123.32641780003905,123.32641780003905,126.4440327999182,126.4440327999182,['1'],[0.5605733001139015],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,45.98,scrambled,fps_60/713285.bmp_pp53_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,129.4591025998816,132.59788200003095,132.59788200003095,135.72047950001433,135.72047950001433,['1'],[0.8274030999746174],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,55.35,veridical,fps_60/713017.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.3700000000000045,None,0,5,5,5,,,,,138.73572160000913,142.5351329999976,142.5351329999976,145.64107819995843,145.64107819995843,['2'],[0.9281418002210557],148.64219709997997,148.64219709997997,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,67.86,scrambled,fps_60/1592530.bmp_pp75_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,6.509999999999998,None,0,6,6,6,,,,,148.64219709997997,155.57630859990604,155.57630859990604,158.67600360000506,158.67600360000506,['2'],[1.1670045000500977],161.6817631998565,161.6817631998565,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,77.55,scrambled,fps_60/1159870.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,7,7,7,,,,,161.6817631998565,165.77368530002423,165.77368530002423,168.8611391999293,168.8611391999293,['1'],[1.2339176998939365],171.86725819995627,171.86725819995627,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,85.78,scrambled,fps_60/713017.bmp_pp82_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.230000000000004,None,0,8,8,8,,,,,171.86725819995627,174.5287221998442,174.5287221998442,177.6123774999287,177.6123774999287,['1'],[0.6058962000533938],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,98.48,veridical,fps_60/1160227.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,6.700000000000003,None,0,9,9,9,,,,,180.62547539989464,187.7031471999362,187.7031471999362,190.8119027998764,190.8119027998764,['1'],[1.0916919000446796],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,108.18,veridical,fps_60/1159870.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.700000000000003,None,0,10,10,10,,,,,193.82526049995795,197.95377060002647,197.95377060002647,201.0319125999231,201.0319125999231,['1'],[0.7681531000416726],204.03631879994646,204.03631879994646,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,116.6,veridical,fps_60/1593056.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.4199999999999875,None,0,11,11,11,,,,,204.03631879994646,206.8535768999718,206.8535768999718,209.99333820003085,209.99333820003085,['1'],[0.8161031000781804],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,124.9,veridical,fps_60/1159325.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.300000000000012,None,0,12,12,12,,,,,213.00878389994614,215.67224449990317,215.67224449990317,218.77820839989,218.77820839989,['1'],[1.013891499955207],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,135.79,scrambled,fps_60/713135.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.889999999999986,None,0,13,13,13,,,,,221.79195360001177,227.09601139998995,227.09601139998995,230.16921069985256,230.16921069985256,['1'],[0.9009880002122372],233.17523190006614,233.17523190006614,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,146.12,scrambled,fps_60/1159325.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.3300000000000125,None,0,14,14,14,,,,,233.17523190006614,237.89038729993626,237.89038729993626,240.97244059992954,240.97244059992954,['1'],[0.9366868999786675],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,155.36,veridical,fps_60/1160049.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.240000000000009,None,0,15,15,15,,,,,243.98433599993587,247.64557319995947,247.64557319995947,250.76297169993632,250.76297169993632,['1'],[1.1873462998773903],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,166.31,veridical,fps_60/713135.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.949999999999989,None,0,16,16,16,,,,,253.77519669989124,259.08908109995537,259.08908109995537,262.16956209996715,262.16956209996715,['1'],[1.5673660999163985],265.17675630003214,265.17675630003214,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,174.33,scrambled,fps_60/1160049.bmp_pp79_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,None,0,17,17,17,,,,,265.17675630003214,267.54982249997556,267.54982249997556,270.666229999857,270.666229999857,['1'],[0.8808100000023842],273.66537830000743,273.66537830000743,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,183.48,scrambled,fps_60/1160227.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1499999999999773,None,0,18,18,18,,,,,273.66537830000743,277.1877194000408,277.1877194000408,280.32663509994745,280.32663509994745,['1'],[0.8990694999229163],,,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
3,191.98,scrambled,fps_60/285948.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,None,0,19,19,19,,,,,283.3381368999835,286.14228149992414,286.14228149992414,289.2627786998637,289.2627786998637,['2'],[1.1658191001042724],292.26423879992217,292.26423879992217,,subject_12,3,2023-09-01_15h08.30.551,run_1,2023.1.2,60.053784187151095,
,,,,,,,,,,,,,,,,,,,,,,,292.26423879992217,,,,,,,
