run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,14.383318200008944,14.383318200008944,['equal'],[15.303146899910644],,,,,,,,,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,10.0,scrambled,fps_60/497926.bmp_pp65_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,29.70270929997787,40.09093130007386,40.09093130007386,43.16341880010441,43.16341880010441,['2'],[1.62842410011217],,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,18.08,veridical,fps_60/1159775.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.0799999999999983,None,0,1,1,1,,,,,46.173965899972245,48.674701699987054,48.674701699987054,51.79020140017383,51.79020140017383,['2'],[1.4900784001220018],54.796484500169754,54.796484500169754,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,28.72,veridical,fps_60/713089.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.640000000000001,None,0,2,2,2,,,,,54.796484500169754,59.89881870010868,59.89881870010868,62.98320550005883,62.98320550005883,['1'],[1.686284199822694],65.99064430012368,65.99064430012368,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,43.9,scrambled,fps_60/285933.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,9.18,None,0,3,3,3,,,,,65.99064430012368,75.58042430016212,75.58042430016212,78.68394919997081,78.68394919997081,['1'],[1.3722671000286937],81.69217579998076,81.69217579998076,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,52.16,veridical,fps_60/286001.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.259999999999998,None,0,4,4,4,,,,,81.69217579998076,84.30306060006842,84.30306060006842,87.4105006000027,87.4105006000027,['1'],[0.6369645998347551],90.41896110004745,90.41896110004745,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,61.44,scrambled,fps_60/1159956.bmp_pp73_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.280000000000001,None,0,5,5,5,,,,,90.41896110004745,94.06050470005721,94.06050470005721,97.16064080013894,97.16064080013894,['1'],[1.225819000042975],,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,70.46,veridical,fps_60/498151.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.019999999999996,None,0,6,6,6,,,,,100.17191140004434,103.6115570999682,103.6115570999682,106.69052040018141,106.69052040018141,['1'],[0.8674378998111933],,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,79.02,veridical,fps_60/497926.bmp_pp65_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.5600000000000023,None,0,7,7,7,,,,,109.70217139995657,112.66620120010339,112.66620120010339,115.77164250006899,115.77164250006899,['1'],[1.1979608999099582],118.77322820015252,118.77322820015252,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,87.02,scrambled,fps_60/1159606.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0,None,0,8,8,8,,,,,118.77322820015252,121.17785350000486,121.17785350000486,124.2796696999576,124.2796696999576,['1'],[1.356172100175172],127.28556039999239,127.28556039999239,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,96.61,scrambled,fps_60/713089.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.5900000000000034,None,0,9,9,9,,,,,127.28556039999239,131.31178370001726,131.31178370001726,134.40414960007183,134.40414960007183,['2'],[1.4005998999346048],,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,106.23,veridical,fps_60/285933.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.620000000000005,None,0,10,10,10,,,,,137.4187382000964,141.45900849997997,141.45900849997997,144.5708660001401,144.5708660001401,['2'],[1.8639396999496967],,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,114.99,veridical,fps_60/1591932.bmp_pp76_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.759999999999991,None,0,11,11,11,,,,,147.5855666999705,150.7144748000428,150.7144748000428,153.83906930009834,153.83906930009834,['1'],[1.2302684001624584],,,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,123.58,scrambled,fps_60/286001.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5900000000000034,None,0,12,12,12,,,,,156.8521875999868,159.8321521000471,159.8321521000471,162.93426320003346,162.93426320003346,['2'],[1.008004100061953],165.93871390004642,165.93871390004642,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
5,133.47,veridical,fps_60/1159606.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.890000000000001,None,0,13,13,13,,,,,165.93871390004642,170.2526765000075,170.2526765000075,173.33232469996437,173.33232469996437,['1'],[0.7869374000001699],176.3392221000977,176.3392221000977,,subject_12,5,2023-09-01_15h13.03.229,run_1,2023.1.2,60.112735428684786,
