run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,78.39215749991126,78.39215749991126,['equal'],[99.69439109996893],,,,,,,,,,,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,178.10271699982695,188.39463129988872,188.39463129988872,191.49773289985023,191.49773289985023,194.50771269993857,194.50771269993857,['2'],[1.522397599881515],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,194.50771269993857,198.61807479988784,198.61807479988784,201.69194179982878,201.69194179982878,204.7026982998941,204.7026982998941,['1'],[1.427614700049162],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,204.7026982998941,209.31755269994028,209.31755269994028,212.39964429987594,212.39964429987594,215.409775899956,215.409775899956,['1'],[1.227588800014928],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,215.409775899956,219.07536749984138,219.07536749984138,222.15983399981633,222.15983399981633,225.1694056999404,225.1694056999404,['1'],[0.821516300085932],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,225.1694056999404,228.4198876998853,228.4198876998853,231.55040439986624,231.55040439986624,,,['1'],[1.232366600073874],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,234.5643847999163,237.2925427998416,237.2925427998416,240.36890649981797,240.36890649981797,243.36926559987478,243.36926559987478,['1'],[1.6008905000053346],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,243.36926559987478,248.25630419980735,248.25630419980735,251.34306169999763,251.34306169999763,254.35249909991398,254.35249909991398,['1'],[1.057998500065878],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,254.35249909991398,257.47210839996114,257.47210839996114,260.56832219986245,260.56832219986245,263.56935739982873,263.56935739982873,['1'],[1.4846574000548571],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,263.56935739982873,266.91060419986024,266.91060419986024,270.01168220001273,270.01168220001273,273.0190903998446,273.0190903998446,['2'],[1.0747903001029044],,,subject_12,1,2023-09-01_14h53.02.264,run_1,2023.1.2,60.04123632755579,
