run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,19.169752300018445,19.169752300018445,['equal'],[15.185804800130427],,,,,,,,,,,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,34.371410499792546,44.734938099980354,44.734938099980354,47.842547399923205,47.842547399923205,50.84817309980281,50.84817309980281,['1'],[0.5752765000797808],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,50.84817309980281,54.09943829989061,54.09943829989061,57.18899339996278,57.18899339996278,60.196428099879995,60.196428099879995,['2'],[0.8025889999698848],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,60.196428099879995,63.6663653999567,63.6663653999567,66.75401869998313,66.75401869998313,69.7607000998687,69.7607000998687,['2'],[1.489278299966827],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,69.7607000998687,73.31460839998908,73.31460839998908,76.40355649986304,76.40355649986304,79.40475599979982,79.40475599979982,['1'],[0.4853084001224488],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,79.40475599979982,81.82975789997727,81.82975789997727,84.91930379997939,84.91930379997939,87.92103299987502,87.92103299987502,['2'],[0.5542771001346409],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,87.92103299987502,92.05859749997035,92.05859749997035,95.14863209985197,95.14863209985197,98.14938489999622,98.14938489999622,['1'],[1.925859299954027],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,98.14938489999622,108.41464329999872,108.41464329999872,111.49186660000123,111.49186660000123,,,['1'],[0.40078909997828305],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,114.50701499986462,118.95573049993254,118.95573049993254,122.06205469998531,122.06205469998531,125.07122439984232,125.07122439984232,['1'],[1.035949399927631],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,125.07122439984232,128.3448810998816,128.3448810998816,131.4340415999759,131.4340415999759,,,['1'],[1.1841662998776883],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,134.446607099846,137.47282599983737,137.47282599983737,140.57785140001215,140.57785140001215,143.58275910001248,143.58275910001248,['1'],[0.8598454999737442],,subject_8,2,2023-08-30_16h49.40.304,run_1,2023.1.2,59.953727681693735,
