run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,18.16089599998668,18.16089599998668,['equal'],[120.51527009997517],,,,,,,,,,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,138.70282169990242,149.07871829997748,149.07871829997748,152.17828430002555,152.17828430002555,['1'],[1.7309087999165058],,,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,155.19204969983548,159.28072259994224,159.28072259994224,162.35895129991695,162.35895129991695,['1'],[0.7171427002176642],165.35884469980374,165.35884469980374,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,165.35884469980374,169.92029390018433,169.92029390018433,173.01281630015,173.01281630015,['1'],[0.7129859998822212],,,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,176.02524089999497,179.6827452001162,179.6827452001162,182.79038630006835,182.79038630006835,['1'],[0.6810015002265573],185.79222720023245,185.79222720023245,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,185.79222720023245,189.09372169990093,189.09372169990093,192.21048570005223,192.21048570005223,['2'],[0.7860824000090361],195.21531210001558,195.21531210001558,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,195.21531210001558,197.89040940022096,197.89040940022096,200.9949753000401,200.9949753000401,['1'],[0.5477030999027193],,,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,204.00854260008782,208.88652440020815,208.88652440020815,211.99248829996213,211.99248829996213,['1'],[1.4499474000185728],214.9918641000986,214.9918641000986,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,214.9918641000986,218.0354577000253,218.0354577000253,221.11953060002998,221.11953060002998,['2'],[1.4730055001564324],224.12798039987683,224.12798039987683,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,224.12798039987683,227.49587729992345,227.49587729992345,230.59226350020617,230.59226350020617,['1'],[0.9503470999188721],233.592718699947,233.592718699947,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,93.97,veridical,fps_60/713807.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.61,None,0,9,9,9,,,,,233.592718699947,237.6619915999472,237.6619915999472,240.7670247000642,240.7670247000642,['2'],[1.3803443000651896],243.77515510004014,243.77515510004014,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,103.09,veridical,fps_60/1592094.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.1200000000000045,None,0,10,10,10,,,,,243.77515510004014,247.2765723001212,247.2765723001212,250.3623155998066,250.3623155998066,['1'],[0.6868479000404477],253.3616460999474,253.3616460999474,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,112.07,scrambled,fps_60/713807.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9799999999999898,None,0,11,11,11,,,,,253.3616460999474,256.7746451999992,256.7746451999992,259.89111179998145,259.89111179998145,['1'],[0.5176301999017596],262.8918663999066,262.8918663999066,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,122.94,veridical,fps_60/1592836.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.8700000000000045,None,0,12,12,12,,,,,262.8918663999066,268.1781155997887,268.1781155997887,271.29353890009224,271.29353890009224,['1'],[0.7486716001294553],,,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,131.58,veridical,fps_60/1592254.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.640000000000015,None,0,13,13,13,,,,,274.3092586998828,277.3401998998597,277.3401998998597,280.4737769002095,280.4737769002095,['1'],[0.8286016997881234],283.4753701998852,283.4753701998852,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
1,143.68,veridical,fps_60/713330.bmp_pp51_L1_V1_veridical_freeview_isoFalse_fps60.mp4,6.099999999999994,None,0,14,14,14,,,,,283.4753701998852,289.99235989991575,289.99235989991575,293.07027659984306,293.07027659984306,['1'],[0.799038500059396],296.07636810000986,296.07636810000986,,subject_15,1,2023-09-07_18h57.44.120,run_1,2023.1.2,60.035865349602176,
