run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,55.383395600132644,55.383395600132644,['equal'],[22.38781200023368],,,,,,,,,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,77.78727730037645,88.1522907000035,88.1522907000035,91.23169400030747,91.23169400030747,['1'],[0.37755450000986457],,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,None,0,1,1,1,,,,,94.24492070032284,98.27209850028157,98.27209850028157,101.37769580027089,101.37769580027089,['2'],[0.4107332001440227],,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,None,0,2,2,2,,,,,104.3902165000327,107.25630970019847,107.25630970019847,110.39297450007871,110.39297450007871,['1'],[1.0546923000365496],113.397521100007,113.397521100007,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,None,0,3,3,3,,,,,113.397521100007,115.90273850038648,115.90273850038648,119.00589899998158,119.00589899998158,['1'],[0.5840986999683082],,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,122.02074360009283,125.10881750006229,125.10881750006229,128.21450040023774,128.21450040023774,['1'],[0.6997747998684645],131.22358300024644,131.22358300024644,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,5,5,5,,,,,131.22358300024644,134.28578820033,134.28578820033,137.3890715003945,137.3890715003945,['1'],[0.39903749991208315],,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,None,0,6,6,6,,,,,140.4040167001076,146.25251590041444,146.25251590041444,149.35638230014592,149.35638230014592,['1'],[1.037759100086987],152.36290309997275,152.36290309997275,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,None,0,7,7,7,,,,,152.36290309997275,154.9939766000025,154.9939766000025,158.11255510011688,158.11255510011688,['1'],[0.4489439004100859],161.12241489998996,161.12241489998996,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,None,0,8,8,8,,,,,161.12241489998996,164.51791730010882,164.51791730010882,167.65882829995826,167.65882829995826,['1'],[0.6358705000020564],170.6588761000894,170.6588761000894,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,93.48,scrambled,fps_60/1592568.bmp_pp81_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,5.219999999999999,None,0,9,9,9,,,,,170.6588761000894,176.29491200018674,176.29491200018674,179.39128370024264,179.39128370024264,['1'],[0.6013277997262776],182.396996000316,182.396996000316,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,104.93,scrambled,fps_60/1159497.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.450000000000003,None,0,10,10,10,,,,,182.396996000316,188.29934510029852,188.29934510029852,191.3908093003556,191.3908093003556,['1'],[0.4467291999608278],,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,115.01,veridical,fps_60/1592372.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.079999999999998,None,0,11,11,11,,,,,194.4039084999822,198.8739929003641,198.8739929003641,201.97187760006636,201.97187760006636,['1'],[1.4014554996974766],204.97399530000985,204.97399530000985,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,126.17,veridical,fps_60/1592568.bmp_pp81_L1_V1_veridical_freeview_isoFalse_fps60.mp4,5.159999999999997,None,0,12,12,12,,,,,204.97399530000985,210.56367640011013,210.56367640011013,213.65262900013477,213.65262900013477,['1'],[0.8683555996976793],,,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,136.27,veridical,fps_60/1593102.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.1000000000000085,None,0,13,13,13,,,,,216.66499460022897,221.19093789998442,221.19093789998442,224.27854270022362,224.27854270022362,['1'],[0.4151697000488639],227.28074160031974,227.28074160031974,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
4,147.81,veridical,fps_60/1159497.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.539999999999992,None,0,14,14,14,,,,,227.28074160031974,233.2397124003619,233.2397124003619,236.31543399998918,236.31543399998918,['1'],[0.41541669983416796],239.32646380038932,239.32646380038932,,subject_15,4,2023-09-07_19h13.14.325,run_1,2023.1.2,59.95725064337133,
