run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,19.73628660000395,19.73628660000395,['equal'],[12.319408499985002],,,,,,,,,,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,10.0,veridical,fps_60/285948.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,32.07220729999244,42.2515252000303,42.2515252000303,45.34112150000874,45.34112150000874,['2'],[1.6480342000140809],,,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,18.94,veridical,fps_60/713285.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.9400000000000013,None,0,1,1,1,,,,,48.35559390002163,51.541100100032054,51.541100100032054,54.67009850003524,54.67009850003524,['1'],[1.4355141000123695],57.67193990002852,57.67193990002852,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,27.57,veridical,fps_60/1592530.bmp_pp75_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.629999999999999,None,0,2,2,2,,,,,57.67193990002852,60.55331859999569,60.55331859999569,63.68217280000681,63.68217280000681,['1'],[0.823347500001546],66.68870560004143,66.68870560004143,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,37.25,scrambled,fps_60/1593056.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,3,3,3,,,,,66.68870560004143,70.6560301000136,70.6560301000136,73.76455650001299,73.76455650001299,['2'],[1.3910726999747567],76.77174840000225,76.77174840000225,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,45.98,scrambled,fps_60/713285.bmp_pp53_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,76.77174840000225,79.75609189999523,79.75609189999523,82.8856422000099,82.8856422000099,['1'],[0.8202876999857835],85.88909559999593,85.88909559999593,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,55.35,veridical,fps_60/713017.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.3700000000000045,None,0,5,5,5,,,,,85.88909559999593,89.51458720001392,89.51458720001392,92.62665710004512,92.62665710004512,['1'],[0.8622677000239491],95.63851990003604,95.63851990003604,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,67.86,scrambled,fps_60/1592530.bmp_pp75_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,6.509999999999998,None,0,6,6,6,,,,,95.63851990003604,102.419032100006,102.419032100006,105.52682240004651,105.52682240004651,['1'],[0.7121059999917634],108.5386043000035,108.5386043000035,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,77.55,scrambled,fps_60/1159870.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,7,7,7,,,,,108.5386043000035,112.48623410001164,112.48623410001164,115.57814850000432,115.57814850000432,['2'],[1.460678100003861],118.58841690002009,118.58841690002009,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,85.78,scrambled,fps_60/713017.bmp_pp82_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.230000000000004,None,0,8,8,8,,,,,118.58841690002009,121.04999670002144,121.04999670002144,124.14578870002879,124.14578870002879,['1'],[0.7266002999967895],127.15553899999941,127.15553899999941,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,98.48,veridical,fps_60/1160227.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,6.700000000000003,None,0,9,9,9,,,,,127.15553899999941,134.12338080001064,134.12338080001064,137.2486007999978,137.2486007999978,['1'],[1.27384689997416],140.25542689999565,140.25542689999565,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,108.18,veridical,fps_60/1159870.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.700000000000003,None,0,10,10,10,,,,,140.25542689999565,144.20264550001593,144.20264550001593,147.31532240001252,147.31532240001252,['1'],[1.7400604999857023],150.32196120003937,150.32196120003937,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,116.6,veridical,fps_60/1593056.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.4199999999999875,None,0,11,11,11,,,,,150.32196120003937,152.98497670004144,152.98497670004144,156.11275950004347,156.11275950004347,['2'],[0.6930621999781579],159.12200230004964,159.12200230004964,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,124.9,veridical,fps_60/1159325.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.300000000000012,None,0,12,12,12,,,,,159.12200230004964,161.6693330000271,161.6693330000271,164.78299350000452,164.78299350000452,['1'],[0.8391352000180632],167.7885207000072,167.7885207000072,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,135.79,scrambled,fps_60/713135.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.889999999999986,None,0,13,13,13,,,,,167.7885207000072,172.95707200001925,172.95707200001925,176.06541450001532,176.06541450001532,['1'],[0.9066522000357509],179.0718931000447,179.0718931000447,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
3,146.12,scrambled,fps_60/1159325.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.3300000000000125,None,0,14,14,14,,,,,179.0718931000447,183.67839160002768,183.67839160002768,186.77364870003657,186.77364870003657,['1'],[0.8983335999655537],,,,,subject_18,3,2023-10-06_16h46.45.969,run_1,2023.1.2,59.9910253441098,
