run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,21.442000299983192,21.442000299983192,['equal'],[18.418634700006805],,,,,,,,,,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,39.876853499969,50.03840369998943,50.03840369998943,53.16207449999638,53.16207449999638,['2'],[1.4480460999766365],,,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,56.176789799996186,59.28456339996774,59.28456339996774,62.39756239997223,62.39756239997223,['2'],[0.6630222999956459],65.41031079995446,65.41031079995446,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,65.41031079995446,68.71479870000621,68.71479870000621,71.82866080000531,71.82866080000531,['1'],[0.8647416000021622],,,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,74.8433587999898,78.23629869997967,78.23629869997967,81.34894070000155,81.34894070000155,['2'],[1.9777699999976903],84.36004519998096,84.36004519998096,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,84.36004519998096,86.64181969995843,86.64181969995843,89.75530319998506,89.75530319998506,['2'],[2.2048506999854],92.75979079998797,92.75979079998797,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,92.75979079998797,96.715290299966,96.715290299966,99.84159319999162,99.84159319999162,['2'],[2.6356613999814726],102.84315109997988,102.84315109997988,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,102.84315109997988,112.95257699996,112.95257699996,116.04429799999343,116.04429799999343,['1'],[0.6657245000242256],119.04344280000078,119.04344280000078,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,119.04344280000078,123.38940029998776,123.38940029998776,126.51454969996121,126.51454969996121,['1'],[1.4290899999905378],129.52693870000076,129.52693870000076,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,129.52693870000076,132.65217499999562,132.65217499999562,135.7495924999821,135.7495924999821,['2'],[1.1104786000214517],138.7597122999723,138.7597122999723,,,subject_18,2,2023-10-06_16h42.10.249,run_1,2023.1.2,59.82421251864914,
