run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,27.733129600062966,27.733129600062966,['equal'],[50.41935699991882],,,,,,,,,,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,78.16920550004579,88.33523470000364,88.33523470000364,91.45595139986835,91.45595139986835,['2'],[0.8631386000197381],,,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,94.4692148999311,97.56791380001232,97.56791380001232,100.67937659984455,100.67937659984455,['1'],[0.6734247000422329],103.68566569988616,103.68566569988616,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,103.68566569988616,106.99638929986395,106.99638929986395,110.10814110003412,110.10814110003412,['2'],[1.7113405000418425],113.11924290005118,113.11924290005118,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,113.11924290005118,116.52425040001981,116.52425040001981,119.63691419991665,119.63691419991665,['1'],[2.115710200043395],,,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,122.65239709988236,124.9482245000545,124.9482245000545,128.04449460003525,128.04449460003525,['1'],[2.3412854000926018],131.05228849989362,131.05228849989362,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,131.05228849989362,135.01164689986035,135.01164689986035,138.14439909998327,138.14439909998327,['2'],[2.5415767000522465],141.15233539999463,141.15233539999463,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,141.15233539999463,151.254525099881,151.254525099881,154.3456959000323,154.3456959000323,['1'],[1.140323800034821],157.3524507000111,157.3524507000111,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,157.3524507000111,161.69168729986995,161.69168729986995,164.81483120005578,164.81483120005578,None,,167.81901889992878,167.81901889992878,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,167.81901889992878,170.94914529984817,170.94914529984817,174.04404229996726,174.04404229996726,['1'],[0.7420677000191063],177.05244969995692,177.05244969995692,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,177.05244969995692,179.95329299988225,179.95329299988225,183.0650720000267,183.0650720000267,['1'],[2.504103400046006],186.06868469994515,186.06868469994515,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,186.06868469994515,190.17196599999443,190.17196599999443,193.27955550001934,193.27955550001934,None,,196.28574660001323,196.28574660001323,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,None,0,11,11,11,,,,,196.28574660001323,200.6488619998563,200.6488619998563,203.7724120998755,203.7724120998755,['1'],[2.346533600008115],,,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,None,0,12,12,12,,,,,206.78563120006584,210.36745839985088,210.36745839985088,213.49686329998076,213.49686329998076,['2'],[2.5219432001467794],216.5022306998726,216.5022306998726,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,None,0,13,13,13,,,,,216.5022306998726,218.82385129993781,218.82385129993781,221.95175420003943,221.95175420003943,['2'],[0.9337970998603851],224.95226949988864,224.95226949988864,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,144.7,veridical,fps_60/1159819.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.119999999999976,None,0,14,14,14,,,,,224.95226949988864,228.33450850006193,228.33450850006193,231.44732309994288,231.44732309994288,['1'],[0.4382277999538928],234.45213750004768,234.45213750004768,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,154.49,veridical,fps_60/1160171.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.790000000000021,None,0,15,15,15,,,,,234.45213750004768,238.50961359986104,238.50961359986104,241.61748420004733,241.61748420004733,['2'],[0.718157900031656],244.61880180006847,244.61880180006847,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
2,162.95,scrambled,fps_60/285992.bmp_pp98_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4599999999999795,None,0,16,16,16,,,,,244.61880180006847,247.34029709990136,247.34029709990136,250.4523813999258,250.4523813999258,['1'],[1.5166977001354098],253.45216159988195,253.45216159988195,,subject_19,2,2023-10-15_17h38.07.609,run_1,2023.1.2,59.9311271544867,
