run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,18.559464200166985,18.559464200166985,['equal'],[23.91571979993023],,,,,,,,,,,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,42.490681200055405,52.87782240007073,52.87782240007073,55.981889800168574,55.981889800168574,58.98638560017571,58.98638560017571,['2'],[0.4378051001112908],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,58.98638560017571,62.23744760011323,62.23744760011323,65.34052540012635,65.34052540012635,68.3409113001544,68.3409113001544,['1'],[0.36781269987113774],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,68.3409113001544,71.82803030009381,71.82803030009381,74.92195330001414,74.92195330001414,77.92434230004437,77.92434230004437,['2'],[0.4530640000011772],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,77.92434230004437,81.49776420020498,81.49776420020498,84.58322640019469,84.58322640019469,87.59083030000329,87.59083030000329,['1'],[0.5021367000881582],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,87.59083030000329,90.00586900021881,90.00586900021881,93.10874789999798,93.10874789999798,,,['2'],[1.459459099918604],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,96.12406340008602,100.2226276001893,100.2226276001893,103.35654860013165,103.35654860013165,106.3572548001539,106.3572548001539,['1'],[0.3347958999220282],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,106.3572548001539,116.63419120013714,116.63419120013714,119.70658920006827,119.70658920006827,122.70728040020913,122.70728040020913,['1'],[0.3014306998811662],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,122.70728040020913,127.18962020007893,127.18962020007893,130.29009110014886,130.29009110014886,133.2962797000073,133.2962797000073,['2'],[0.5715536000207067],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,133.2962797000073,136.61420010006987,136.61420010006987,139.7105510002002,139.7105510002002,,,['2'],[0.4140388001687825],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,142.72403840022162,145.8048135000281,145.8048135000281,148.90930050006136,148.90930050006136,,,['1'],[0.4154586000367999],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,151.92390280007385,156.1869660001248,156.1869660001248,159.2676827001851,159.2676827001851,162.27378130005673,162.27378130005673,['1'],[2.939633599948138],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,None,0,11,11,11,,,,,162.27378130005673,166.8179571002256,166.8179571002256,169.92932150000706,169.92932150000706,,,['1'],[0.3625745999161154],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,None,0,12,12,12,,,,,172.9404014002066,176.6971468999982,176.6971468999982,179.8165561000351,179.8165561000351,,,['1'],[0.3171192000154406],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,None,0,13,13,13,,,,,182.83160790009424,185.3072350001894,185.3072350001894,188.40518400003202,188.40518400003202,191.41412320011295,191.41412320011295,['2'],[0.24927940010093153],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,144.7,veridical,fps_60/1159819.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.119999999999976,None,0,14,14,14,,,,,191.41412320011295,194.90599280013703,194.90599280013703,197.99621620005928,197.99621620005928,201.00704030017368,201.00704030017368,['1'],[0.2782480001915246],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,154.49,veridical,fps_60/1160171.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.790000000000021,None,0,15,15,15,,,,,201.00704030017368,205.26941470010206,205.26941470010206,208.3566543001216,208.3566543001216,211.3570421000477,211.3570421000477,['2'],[1.0177801998797804],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,162.95,scrambled,fps_60/285992.bmp_pp98_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4599999999999795,None,0,16,16,16,,,,,211.3570421000477,214.2081552001182,214.2081552001182,217.31386370002292,217.31386370002292,,,['2'],[1.8678532000631094],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,173.16,scrambled,fps_60/1160140.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.210000000000008,None,0,17,17,17,,,,,220.32826480013318,224.90475980006158,224.90475980006158,228.0016662001144,228.0016662001144,231.00694260001183,231.00694260001183,['2'],[0.2690456002019346],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,183.78,veridical,fps_60/1159508.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.6200000000000045,None,0,18,18,18,,,,,231.00694260001183,236.01616009999998,236.01616009999998,239.12126880022697,239.12126880022697,242.12356740003452,242.12356740003452,['1'],[0.38194569991901517],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
2,191.81,scrambled,fps_60/498396.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.030000000000001,None,0,19,19,19,,,,,242.12356740003452,244.50216020015068,244.50216020015068,247.60571100004017,247.60571100004017,,,['1'],[2.1609114001039416],,Subject_7,2,2023-08-28_14h46.46.632,run_1,2023.1.2,59.94384462537652,
,,,,,,,,,,,,,,,,,,,,,,,250.61816890002228,,,,,,,
