run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,15.84022049999976,15.84022049999976,['equal'],[14.271378599999935],,,,,,,,,,,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,30.127609499999835,40.47651399999995,40.47651399999995,43.578216899999916,43.578216899999916,46.581005500000174,46.581005500000174,['1'],[1.1392630000000281],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,46.581005500000174,49.84801470000002,49.84801470000002,52.95247160000008,52.95247160000008,55.95323030000009,55.95323030000009,['2'],[0.20035710000001927],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,55.95323030000009,59.42108879999978,59.42108879999978,62.52522420000014,62.52522420000014,65.52767660000018,65.52767660000018,None,,,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,65.52767660000018,69.08920099999978,69.08920099999978,72.19522790000019,72.19522790000019,,,['1'],[0.7640454000002137],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,75.2077349000001,77.60961600000019,77.60961600000019,80.7143114999999,80.7143114999999,83.7190071,83.7190071,['2'],[1.9443955000001552],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,83.7190071,87.83872710000014,87.83872710000014,90.9224863999998,90.9224863999998,,,['1'],[0.8516668000002028],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,93.93554970000014,104.20370270000012,104.20370270000012,107.27741190000006,107.27741190000006,110.28079829999979,110.28079829999979,['1'],[0.48390629999994417],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,110.28079829999979,114.76702599999999,114.76702599999999,117.87042130000009,117.87042130000009,120.87763829999994,120.87763829999994,['1'],[0.685776999999689],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,120.87763829999994,124.18258680000008,124.18258680000008,127.27204960000017,127.27204960000017,,,['2'],[2.206120800000008],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,130.28321389999974,133.3292065999999,133.3292065999999,136.43521740000006,136.43521740000006,,,['2'],[0.4057409000001826],,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,139.44618709999986,143.6847773999998,143.6847773999998,146.75235089999978,146.75235089999978,149.76168030000008,149.76168030000008,None,,,,subject_17b,2,2023-09-29_16h57.21.757,run_1,2023.1.2,59.90843594654794,
