run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,97.33364020008594,97.33364020008594,['equal'],[13.765972099965438],,,,,,,,,,,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,111.1220534001477,121.45819899998605,121.45819899998605,124.54657210013829,124.54657210013829,127.54841909999959,127.54841909999959,['1'],[1.9768307998310775],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,None,0,1,1,1,,,,,127.54841909999959,131.5685475000646,131.5685475000646,134.66765150008723,134.66765150008723,137.6774136000313,137.6774136000313,['1'],[1.3928210001904517],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,None,0,2,2,2,,,,,137.6774136000313,140.51866780011915,140.51866780011915,143.65850130002946,143.65850130002946,,,['1'],[0.932762400014326],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,None,0,3,3,3,,,,,146.67372540012002,149.15123960003257,149.15123960003257,152.25487540010363,152.25487540010363,155.25797610008158,155.25797610008158,['1'],[2.282569099916145],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,155.25797610008158,158.36548859998584,158.36548859998584,161.48872130014934,161.48872130014934,164.48916830006056,164.48916830006056,['1'],[2.3473290998954326],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,5,5,5,,,,,164.48916830006056,167.56529280007817,167.56529280007817,170.68079080013558,170.68079080013558,173.681249700021,173.681249700021,['2'],[1.7684698000084609],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,None,0,6,6,6,,,,,173.681249700021,179.51761070010252,179.51761070010252,182.6209962000139,182.6209962000139,,,['2'],[1.2291306001134217],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,None,0,7,7,7,,,,,185.6351413000375,188.2965560001321,188.2965560001321,191.41441670013592,191.41441670013592,,,['2'],[0.8675446999259293],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
4,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,None,0,8,8,8,,,,,194.42807170003653,197.78606640012003,197.78606640012003,200.90880149998702,200.90880149998702,203.91506729996763,203.91506729996763,['1'],[1.883784299949184],,subject_10,4,2023-08-31_17h28.22.003,run_1,2023.1.2,59.92053335557064,
