run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,13.006748200161383,13.006748200161383,['equal'],[11.44421310001053],,,,,,,,,,,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,10.0,veridical,fps_60/1159329.bmp_pp95_L2_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,24.467320600058883,34.79411819996312,34.79411819996312,37.884369200095534,37.884369200095534,40.89547590003349,40.89547590003349,['1'],[0.8274250000249594],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,21.84,scrambled,fps_60/713274.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.84,None,0,1,1,1,,,,,40.89547590003349,47.11922050011344,47.11922050011344,50.187983999960124,50.187983999960124,53.19537080009468,53.19537080009468,['2'],[1.0554472000803798],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,None,0,2,2,2,,,,,53.19537080009468,55.66078140004538,55.66078140004538,58.78508129995316,58.78508129995316,61.78870850009844,61.78870850009844,['1'],[0.7858363999985158],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,None,0,3,3,3,,,,,61.78870850009844,70.05103290011175,70.05103290011175,73.12217630003579,73.12217630003579,76.1267591000069,76.1267591000069,['2'],[0.6222818000242114],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,None,0,4,4,4,,,,,76.1267591000069,79.08784830011427,79.08784830011427,82.2326766999904,82.2326766999904,85.23589380015619,85.23589380015619,['2'],[0.94681950006634],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,61.04,veridical,fps_60/1160168.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.6300000000000026,None,0,5,5,5,,,,,85.23589380015619,88.22597320005298,88.22597320005298,91.3678844999522,91.3678844999522,94.36831600009464,94.36831600009464,['1'],[1.5982496000360698],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,69.21,veridical,fps_60/1592303.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999946,None,0,6,6,6,,,,,94.36831600009464,96.91920390003361,96.91920390003361,99.99533770000562,99.99533770000562,102.9955903000664,102.9955903000664,['1'],[0.5907182998489588],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,77.65,veridical,fps_60/1592747.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.440000000000012,None,0,7,7,7,,,,,102.9955903000664,105.83887860015966,105.83887860015966,108.96038900013082,108.96038900013082,111.96583110000938,111.96583110000938,['2'],[1.675901300041005],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
6,86.58,veridical,fps_60/1159440.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.9299999999999926,None,0,8,8,8,,,,,111.96583110000938,115.26133390003815,115.26133390003815,118.38559009996243,118.38559009996243,,,['1'],[0.7153306999243796],,subject_6,6,2023-08-24_20h11.19.437,run_1,2023.1.2,59.99775605286802,
