run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,73.1762669000309,73.1762669000309,['equal'],[31.024308799998835],,,,,,,,,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,104.2205550998915,114.56856819987297,114.56856819987297,117.65872639999725,117.65872639999725,['2'],[0.7866283000912517],,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,None,0,1,1,1,,,,,120.67192419990897,124.679563799873,124.679563799873,127.78354540001601,127.78354540001601,['1'],[0.9112891999538988],,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,None,0,2,2,2,,,,,130.7983438000083,133.66745169996284,133.66745169996284,136.8048755999189,136.8048755999189,['1'],[1.4011628997977823],139.81114110001363,139.81114110001363,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,None,0,3,3,3,,,,,139.81114110001363,142.28258959995583,142.28258959995583,145.36873169988394,145.36873169988394,['1'],[0.9737992000300437],,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,148.38203839980997,151.510769699933,151.510769699933,154.63394859991968,154.63394859991968,['2'],[1.2201076000928879],157.63694829982705,157.63694829982705,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,5,5,5,,,,,157.63694829982705,160.69956169999205,160.69956169999205,163.81815249985084,163.81815249985084,['2'],[0.8936749000567943],166.82927370001562,166.82927370001562,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,None,0,6,6,6,,,,,166.82927370001562,172.69861510000192,172.69861510000192,175.80121229984798,175.80121229984798,['2'],[0.9843596999999136],178.8039071999956,178.8039071999956,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,None,0,7,7,7,,,,,178.8039071999956,181.4606743999757,181.4606743999757,184.58303530002013,184.58303530002013,['2'],[0.6360573000274599],187.59343749983236,187.59343749983236,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,None,0,8,8,8,,,,,187.59343749983236,190.97347490000539,190.97347490000539,194.11134059983306,194.11134059983306,['1'],[0.7354607000015676],197.1202258998528,197.1202258998528,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,93.48,scrambled,fps_60/1592568.bmp_pp81_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,5.219999999999999,None,0,9,9,9,,,,,197.1202258998528,202.75451569980942,202.75451569980942,205.8425288000144,205.8425288000144,['1'],[0.8187888998072594],,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,104.93,scrambled,fps_60/1159497.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.450000000000003,None,0,10,10,10,,,,,208.85741479997523,214.7373104998842,214.7373104998842,217.8200469999574,217.8200469999574,['2'],[1.4334081001579762],220.82395139988512,220.82395139988512,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,115.01,veridical,fps_60/1592372.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.079999999999998,None,0,11,11,11,,,,,220.82395139988512,225.32936550001614,225.32936550001614,228.41436459985562,228.41436459985562,['1'],[1.4392506999429315],,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,126.17,veridical,fps_60/1592568.bmp_pp81_L1_V1_veridical_freeview_isoFalse_fps60.mp4,5.159999999999997,None,0,12,12,12,,,,,231.42837889981456,236.96674810000695,236.96674810000695,240.05481649981812,240.05481649981812,['1'],[2.8021490999963135],243.0592399998568,243.0592399998568,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,136.27,veridical,fps_60/1593102.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.1000000000000085,None,0,13,13,13,,,,,243.0592399998568,247.59287999989465,247.59287999989465,250.66704359999858,250.66704359999858,['1'],[0.6026256999466568],253.66786529985256,253.66786529985256,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,147.81,veridical,fps_60/1159497.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.539999999999992,None,0,14,14,14,,,,,253.66786529985256,259.6325148998294,259.6325148998294,262.7300552998204,262.7300552998204,['1'],[0.7639524000696838],265.73895659996197,265.73895659996197,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,156.79,veridical,fps_60/1592727.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.9799999999999898,None,0,15,15,15,,,,,265.73895659996197,269.1178438998759,269.1178438998759,272.23924749996513,272.23924749996513,['1'],[1.7975463001057506],,,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,164.95,scrambled,fps_60/1159482.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.1599999999999966,None,0,16,16,16,,,,,275.25386779988185,277.73342039994895,277.73342039994895,280.84145389986224,280.84145389986224,['2'],[0.6335303999949247],283.8529318999499,283.8529318999499,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,173.04,scrambled,fps_60/1592372.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0900000000000034,None,0,17,17,17,,,,,283.8529318999499,286.24644649983384,286.24644649983384,289.3674304999877,289.3674304999877,['2'],[0.9726725998334587],292.36802149983123,292.36802149983123,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,181.66,scrambled,fps_60/1593102.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6200000000000045,None,0,18,18,18,,,,,292.36802149983123,295.35971019999124,295.35971019999124,298.48181529995054,298.48181529995054,['2'],[2.136794400168583],301.4857220000122,301.4857220000122,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
4,190.0,scrambled,fps_60/1592727.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.3400000000000034,None,0,19,19,19,,,,,301.4857220000122,304.17462279996835,304.17462279996835,307.2952327998355,307.2952327998355,['2'],[0.6923833000473678],310.30118780001067,310.30118780001067,,,subject_6,4,2023-08-24_20h02.29.702,run_1,2023.1.2,59.89860365264383,
,,,,,,,,,,,,,,,,,,,,,,,310.30118780001067,320.3011390999891,,,,,,,
