run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,38.68770450000011,38.68770450000011,['equal'],[17.54574639999919],,,,,,,,,,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,10.0,scrambled,fps_60/1591975.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,56.250105500001155,66.65101380000124,66.65101380000124,69.73520450000069,69.73520450000069,['1'],[1.168083000000479],,,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,19.59,scrambled,fps_60/1592804.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.59,None,0,1,1,1,,,,,72.7477912000013,76.79910560000098,76.79910560000098,79.90119680000134,79.90119680000134,['1'],[1.0825913999997283],82.90279170000031,82.90279170000031,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,28.07,scrambled,fps_60/1159318.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4800000000000004,None,0,2,2,2,,,,,82.90279170000031,85.79868610000085,85.79868610000085,88.93490530000054,88.93490530000054,['2'],[0.7181546000010712],91.93813200000113,91.93813200000113,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,36.17,veridical,fps_60/1159482.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1000000000000014,None,0,3,3,3,,,,,91.93813200000113,94.43560160000015,94.43560160000015,97.53247320000082,97.53247320000082,['1'],[1.3177386000006663],100.54163250000056,100.54163250000056,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,44.9,veridical,fps_60/1591975.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,100.54163250000056,103.65846640000018,103.65846640000018,106.77812790000098,106.77812790000098,['1'],[1.4467991000001348],109.78338609999992,109.78338609999992,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,53.57,veridical,fps_60/1159777.bmp_pp56_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,5,5,5,,,,,109.78338609999992,112.87786090000009,112.87786090000009,115.99850289999995,115.99850289999995,['1'],[1.202230299999428],119.00591850000092,119.00591850000092,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,64.99,veridical,fps_60/1592804.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,5.419999999999995,None,0,6,6,6,,,,,119.00591850000092,124.87209460000122,124.87209460000122,127.98482479999984,127.98482479999984,['2'],[0.8290648000001966],130.9865428000012,130.9865428000012,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,73.26,scrambled,fps_60/1159777.bmp_pp56_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.2700000000000102,None,0,7,7,7,,,,,130.9865428000012,133.62901880000027,133.62901880000027,136.74757409999984,136.74757409999984,['1'],[1.0367741999998543],139.75014360000023,139.75014360000023,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
4,82.26,veridical,fps_60/1159318.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.0,None,0,8,8,8,,,,,139.75014360000023,143.1125649000005,143.1125649000005,146.24914790000003,146.24914790000003,['2'],[0.9178630000005796],149.24972750000052,149.24972750000052,,subject_16c,4,2023-09-27_10h42.33.476,run_1,2023.1.2,59.884865358056615,
