run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,12.695703400066122,12.695703400066122,['equal'],[18.212071199901402],,,,,,,,,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,30.92688879999332,41.30681039998308,41.30681039998308,44.395534799899906,44.395534799899906,['2'],[1.7076590999495238],,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,47.40853099990636,50.6362475999631,50.6362475999631,53.7427835999988,53.7427835999988,['1'],[0.5336809000000358],56.74283059989102,56.74283059989102,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,56.74283059989102,60.172914299881086,60.172914299881086,63.27907139994204,63.27907139994204,['2'],[0.6185119000729173],66.28569280006923,66.28569280006923,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,66.28569280006923,69.82225449988618,69.82225449988618,72.92955309990793,72.92955309990793,['1'],[0.6652318998239934],75.93002979992889,75.93002979992889,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,75.93002979992889,78.33357329992577,78.33357329992577,81.44022949994542,81.44022949994542,['1'],[1.379452700028196],,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,84.45244969986379,88.57062270003371,88.57062270003371,91.67206560005434,91.67206560005434,['1'],[1.2851604002062231],,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,94.68566989991814,104.91939450008795,104.91939450008795,107.98399870004505,107.98399870004505,['2'],[1.6086633999366313],110.98564089997672,110.98564089997672,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,110.98564089997672,115.48400649987161,115.48400649987161,118.58861929993145,118.58861929993145,['1'],[0.7472864000592381],,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,121.60251630004495,124.92306840000674,124.92306840000674,127.99309120001271,127.99309120001271,['2'],[0.7292295000515878],,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,131.00480960006826,134.09026299999095,134.09026299999095,137.158168700058,137.158168700058,['1'],[1.414598000003025],140.16878940002061,140.16878940002061,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,140.16878940002061,144.4035733998753,144.4035733998753,147.49886579997838,147.49886579997838,['2'],[0.601451100083068],150.50222639995627,150.50222639995627,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,None,0,11,11,11,,,,,150.50222639995627,155.01261919992976,155.01261919992976,158.11640390008688,158.11640390008688,['1'],[0.6449146000668406],161.11889049992897,161.11889049992897,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,None,0,12,12,12,,,,,161.11889049992897,164.85561809991486,164.85561809991486,167.9300667999778,167.9300667999778,['1'],[1.093449599808082],170.94030370004475,170.94030370004475,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
2,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,None,0,13,13,13,,,,,170.94030370004475,173.42580109997652,173.42580109997652,176.51167339994572,176.51167339994572,['2'],[2.191043700091541],,,,subject_11,2,2023-09-01_08h43.05.631,run_1,2023.1.2,59.96321851903008,
