run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,13.710539799882099,13.710539799882099,['equal'],[142.15168339991942],,,,,,,,,,,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,155.8782063999679,166.22500819992274,166.22500819992274,169.35766829992644,169.35766829992644,172.36755759990774,172.36755759990774,['2'],[2.709946099901572],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,172.36755759990774,176.45695809996687,176.45695809996687,179.52705930010416,179.52705930010416,182.53317410009913,182.53317410009913,['1'],[0.7091920000966638],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,182.53317410009913,187.1135541999247,187.1135541999247,190.1995194000192,190.1995194000192,,,['1'],[0.5827832000795752],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,193.211699699983,196.84341880003922,196.84341880003922,199.9521137000993,199.9521137000993,,,['2'],[0.930681899888441],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,202.962967999978,206.259475100087,206.259475100087,209.38134200009517,209.38134200009517,212.38202299992554,212.38202299992554,None,,,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,212.38202299992554,215.06697869999334,215.06697869999334,218.17163680004887,218.17163680004887,221.17421100009233,221.17421100009233,['1'],[0.5655931001529098],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,221.17421100009233,226.03202389995568,226.03202389995568,229.1331179998815,229.1331179998815,232.13818329991773,232.13818329991773,['1'],[1.13828120008111],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,232.13818329991773,235.17492059990764,235.17492059990764,238.26234499993734,238.26234499993734,241.2612997998949,241.2612997998949,['2'],[0.9327603001147509],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,241.2612997998949,244.60766179999337,244.60766179999337,247.69577279989608,247.69577279989608,250.69458459992893,250.69458459992893,['2'],[0.5340791998896748],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
1,93.97,veridical,fps_60/713807.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.61,None,0,9,9,9,,,,,250.69458459992893,254.74230049992912,254.74230049992912,257.8263079999015,257.8263079999015,,,['1'],[0.3967559998854995],,subject_11,1,2023-09-01_08h36.47.664,run_1,2023.1.2,59.61760085717854,
