run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,16.774999400018714,16.774999400018714,['equal'],[14.81207469990477],,,,,,,,,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,31.61060210003052,41.96594579995144,41.96594579995144,45.06351210002322,45.06351210002322,['2'],[0.8518299999414012],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,48.07675050001126,51.330882300040685,51.330882300040685,54.41988649999257,54.41988649999257,['1'],[1.0792914000339806],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,57.43388539995067,60.90961139998399,60.90961139998399,64.01378599996679,64.01378599996679,['2'],[0.8038442999823019],67.01593090000097,67.01593090000097,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,67.01593090000097,70.59996989998035,70.59996989998035,73.70680449996144,73.70680449996144,['2'],[0.7381875000428408],76.71249129995704,76.71249129995704,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,76.71249129995704,79.19489849999081,79.19489849999081,82.28401860001031,82.28401860001031,['1'],[2.147652699961327],85.29223529994488,85.29223529994488,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,85.29223529994488,89.4649078999646,89.4649078999646,92.55341569997836,92.55341569997836,['1'],[0.5504507999867201],95.56161169998813,95.56161169998813,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,95.56161169998813,105.80011219996959,105.80011219996959,108.86952109995764,108.86952109995764,['2'],[0.7898000000277534],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,111.88255069998559,116.40112269995734,116.40112269995734,119.51520449994132,119.51520449994132,['2'],[1.5658056000247598],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,122.52657159999944,125.81837630004156,125.81837630004156,128.91998300002888,128.91998300002888,['2'],[1.1380924999248236],131.92221889994107,131.92221889994107,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,131.92221889994107,134.98891499999445,134.98891499999445,138.07109520002268,138.07109520002268,['2'],[1.4471173000056297],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,141.08360929996707,145.36657780001406,145.36657780001406,148.44083840004168,148.44083840004168,None,,151.44751730002463,151.44751730002463,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,None,0,11,11,11,,,,,151.44751730002463,155.92058479995467,155.92058479995467,159.0096632000059,159.0096632000059,['2'],[0.8165252000326291],162.0133698999416,162.0133698999416,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,None,0,12,12,12,,,,,162.0133698999416,165.72707439993974,165.72707439993974,168.8450179999927,168.8450179999927,['1'],[1.4974600999848917],171.85262889997102,171.85262889997102,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,None,0,13,13,13,,,,,171.85262889997102,174.3537010999862,174.3537010999862,177.4696490999777,177.4696490999777,['2'],[0.466609499999322],180.47113540000282,180.47113540000282,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,144.7,veridical,fps_60/1159819.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.119999999999976,None,0,14,14,14,,,,,180.47113540000282,184.02373070002068,184.02373070002068,187.1191087999614,187.1191087999614,['1'],[0.8975844000233337],190.12790640001185,190.12790640001185,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,154.49,veridical,fps_60/1160171.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.790000000000021,None,0,15,15,15,,,,,190.12790640001185,194.33280550001655,194.33280550001655,197.40393559995573,197.40393559995573,['1'],[0.6733223999617621],200.40683939994778,200.40683939994778,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,162.95,scrambled,fps_60/285992.bmp_pp98_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4599999999999795,None,0,16,16,16,,,,,200.40683939994778,203.30022259999532,203.30022259999532,206.3960809999844,206.3960809999844,['2'],[0.6865122000453994],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,173.16,scrambled,fps_60/1160140.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.210000000000008,None,0,17,17,17,,,,,209.409184499993,214.07726589997765,214.07726589997765,217.16507560003083,217.16507560003083,['2'],[1.5109830999281257],220.17510100000072,220.17510100000072,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,183.78,veridical,fps_60/1159508.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.6200000000000045,None,0,18,18,18,,,,,220.17510100000072,225.17483499995433,225.17483499995433,228.2698919000104,228.2698919000104,['1'],[0.78083990002051],,,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
2,191.81,scrambled,fps_60/498396.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.030000000000001,None,0,19,19,19,,,,,231.28420949995052,233.67642999999225,233.67642999999225,236.78178900002968,236.78178900002968,['1'],[0.9076757000293583],239.78359400003683,239.78359400003683,,sub_1,2,2023-08-18_12h03.16.813,run_1,2023.1.2,60.09590104152719,
,,,,,,,,,,,,,,,,,,,,,,,239.78359400003683,,,,,,,
