run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,19.73928890004754,19.73928890004754,['equal'],[97.8797872000141],,,,,,,,,,,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,117.6386657000985,127.97107850003522,127.97107850003522,131.07151810009964,131.07151810009964,134.0796047000913,134.0796047000913,['1'],[1.0908782000187784],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,134.0796047000913,138.20957720000297,138.20957720000297,141.27653080003802,141.27653080003802,,,['1'],[0.5291170999407768],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,144.29197000002023,148.85307650000323,148.85307650000323,151.93859370006248,151.93859370006248,154.93874440004583,154.93874440004583,['1'],[1.3847790999570861],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,154.93874440004583,158.59176810004283,158.59176810004283,161.69608450005762,161.69608450005762,,,['2'],[0.9653987999772653],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,164.70873230008874,167.99404810008127,167.99404810008127,171.09737950004637,171.09737950004637,,,['2'],[0.41454759996850044],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,174.11170600005426,176.8065568000311,176.8065568000311,179.9059763000114,179.9059763000114,,,['1'],[0.9160205000080168],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,182.92143680003937,187.77060120005626,187.77060120005626,190.86903699999675,190.86903699999675,193.87538400001358,193.87538400001358,['1'],[0.7367417000932619],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,193.87538400001358,196.9272661000723,196.9272661000723,200.01572300004773,200.01572300004773,203.01782460010145,203.01782460010145,['1'],[0.8373116999864578],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,203.01782460010145,206.33026860002428,206.33026860002428,209.41913390008267,209.41913390008267,212.42229830008,212.42229830008,['1'],[1.069653999991715],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,93.97,veridical,fps_60/713807.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.61,None,0,9,9,9,,,,,212.42229830008,216.4079532000469,216.4079532000469,219.48152040003333,219.48152040003333,,,['1'],[0.9740798999555409],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,103.09,veridical,fps_60/1592094.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.1200000000000045,None,0,10,10,10,,,,,222.49140340008307,225.95955160004087,225.95955160004087,229.06219329999294,229.06219329999294,,,['2'],[1.1343771000392735],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,112.07,scrambled,fps_60/713807.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9799999999999898,None,0,11,11,11,,,,,232.07525190000888,235.44594100001268,235.44594100001268,238.5654904000694,238.5654904000694,,,['1'],[0.8833936000009999],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,122.94,veridical,fps_60/1592836.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.8700000000000045,None,0,12,12,12,,,,,241.5799127999926,246.87198540009558,246.87198540009558,249.9771416001022,249.9771416001022,252.98801600001752,252.98801600001752,['1'],[1.7285815000068396],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,131.58,veridical,fps_60/1592254.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.640000000000015,None,0,13,13,13,,,,,252.98801600001752,255.9331777000334,255.9331777000334,259.07686070003547,259.07686070003547,,,['2'],[1.588652899954468],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,143.68,veridical,fps_60/713330.bmp_pp51_L1_V1_veridical_freeview_isoFalse_fps60.mp4,6.099999999999994,None,0,14,14,14,,,,,262.09064490010496,268.62173680006526,268.62173680006526,271.69446840009186,271.69446840009186,274.6991140000755,274.6991140000755,['1'],[0.8668714999221265],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,152.71,scrambled,fps_60/498155.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,3.030000000000001,None,0,15,15,15,,,,,274.6991140000755,278.11110760003794,278.11110760003794,281.2116291000275,281.2116291000275,,,['1'],[1.5776771999662742],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,162.9,veridical,fps_60/1160247.bmp_pp99_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.189999999999998,None,0,16,16,16,,,,,284.2241083000554,288.8473350000568,288.8473350000568,291.9244382000761,291.9244382000761,294.933814200107,294.933814200107,['1'],[0.8706726999953389],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
1,171.48,veridical,fps_60/498155.bmp_pp99_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.579999999999984,None,0,17,17,17,,,,,294.933814200107,297.8839704000857,297.8839704000857,300.9868642000947,300.9868642000947,303.9913979000412,303.9913979000412,['1'],[1.1015654999064282],,subject_3,1,2023-08-23_11h07.33.154,run_1,2023.1.2,60.087306836112205,
