run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
6,96.2,scrambled,fps_60/150474.bmp_pp57_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.620000000000005,None,0,9,9,9,,,,,126.74970600008965,130.80651240004227,130.80651240004227,133.90016540000215,133.90016540000215,['2'],[1.0353956000180915],136.9068210000405,136.9068210000405,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,106.26,scrambled,fps_60/1160168.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.060000000000002,None,0,10,10,10,,,,,136.9068210000405,141.43801650009118,141.43801650009118,144.54604240006302,144.54604240006302,['2'],[0.5669517000205815],147.54983470006846,147.54983470006846,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,115.03,veridical,fps_60/285993.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.769999999999996,None,0,11,11,11,,,,,147.54983470006846,150.69475280004553,150.69475280004553,153.80108130001463,153.80108130001463,['2'],[0.451793699990958],,,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,129.34,scrambled,fps_60/1592303.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,8.310000000000002,None,0,12,12,12,,,,,156.8156808000058,165.57597690005787,165.57597690005787,168.63351120008156,168.63351120008156,['1'],[0.48995969991665334],,,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,137.36,scrambled,fps_60/285993.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,None,0,13,13,13,,,,,171.6486590000568,174.0136773000704,174.0136773000704,177.11443280009553,177.11443280009553,['2'],[0.5055761000839993],,,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,145.43,scrambled,fps_60/1159813.bmp_pp88_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.069999999999993,None,0,14,14,14,,,,,180.12702340004034,182.57174680009484,182.57174680009484,185.6712003001012,185.6712003001012,['1'],[0.8252152000786737],188.67767660005484,188.67767660005484,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,155.23,scrambled,fps_60/1591977.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.799999999999983,None,0,15,15,15,,,,,188.67767660005484,192.9195307000773,192.9195307000773,196.02558810007758,196.02558810007758,['1'],[0.5688666999340057],199.03414370003156,199.03414370003156,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,165.81,scrambled,fps_60/1159329.bmp_pp95_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.5800000000000125,None,0,16,16,16,,,,,199.03414370003156,203.98565819999203,203.98565819999203,207.07847940002102,207.07847940002102,['1'],[0.9352670999942347],210.07796030002646,210.07796030002646,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,174.16,veridical,fps_60/150474.bmp_pp57_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.3499999999999943,None,0,17,17,17,,,,,210.07796030002646,212.8285892000422,212.8285892000422,215.9487417000346,215.9487417000346,['1'],[1.302493599941954],,,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,183.28,scrambled,fps_60/1159440.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1200000000000045,None,0,18,18,18,,,,,218.96223860001191,222.4655506000854,222.4655506000854,225.58306440000888,225.58306440000888,['1'],[2.1818229999626055],228.59409999998752,228.59409999998752,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
6,191.93,veridical,fps_60/713274.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6500000000000057,None,0,19,19,19,,,,,228.59409999998752,231.6284941000631,231.6284941000631,234.72113090008497,234.72113090008497,['2'],[0.8727782999631017],,,,subject_3,6,2023-08-23_11h33.03.433,run_1,2023.1.2,59.841288964929696,
,,,,,,,,,,,,,,,,,,,,,,,237.73259010002948,,,,,,,
