run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,13.5921017001383,13.5921017001383,['equal'],[13.386632600100711],,,,,,,,,,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,26.994816499995068,37.322025400120765,37.322025400120765,40.40489220013842,40.40489220013842,['2'],[0.399189000017941],,,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,43.417666000081226,46.64266850007698,46.64266850007698,49.74773950013332,49.74773950013332,None,,52.75901210005395,52.75901210005395,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,52.75901210005395,56.16080470010638,56.16080470010638,59.26696450007148,59.26696450007148,['1'],[1.0733384999912232],62.27035490004346,62.27035490004346,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,62.27035490004346,65.7847674000077,65.7847674000077,68.87229850003496,68.87229850003496,['2'],[0.350403499789536],71.87811390007846,71.87811390007846,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,71.87811390007846,74.31047450006008,74.31047450006008,77.41603470011614,77.41603470011614,['2'],[1.8522926000878215],80.4231443000026,80.4231443000026,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,80.4231443000026,84.52590660005808,84.52590660005808,87.63073920016177,87.63073920016177,['2'],[1.8718882000539452],90.63085380010307,90.63085380010307,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,90.63085380010307,100.93830490019172,100.93830490019172,103.99807920004241,103.99807920004241,['1'],[0.6636795999947935],107.00180900003761,107.00180900003761,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,107.00180900003761,111.48937100009061,111.48937100009061,114.59178230003454,114.59178230003454,['1'],[1.0253926999866962],117.60173350013793,117.60173350013793,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,117.60173350013793,120.88935000007041,120.88935000007041,123.99312390014529,123.99312390014529,['2'],[1.905775099992752],127.00313260010444,127.00313260010444,,,subject_9,2,2023-08-31_14h50.47.340,run_1,2023.1.2,59.97505038455771,
