run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,18.93644759999006,18.93644759999006,['equal'],[21.887057000014465],,,,,,,,,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,40.83990540000377,51.00366250000661,51.00366250000661,54.12654230001499,54.12654230001499,['2'],[1.2302113999903668],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,57.13974720000988,60.24159459999646,60.24159459999646,63.35594489998766,63.35594489998766,['1'],[0.7507203000131994],66.35664479999105,66.35664479999105,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,66.35664479999105,69.67425219999859,69.67425219999859,72.78577970000333,72.78577970000333,['1'],[0.7876018999959342],75.78986600000644,75.78986600000644,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,75.78986600000644,79.19763320000493,79.19763320000493,82.30986239999766,82.30986239999766,['1'],[1.246785999974236],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,85.32310929999221,87.62760549999075,87.62760549999075,90.73935190000338,90.73935190000338,['2'],[1.550687899987679],93.74001320000389,93.74001320000389,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,93.74001320000389,97.72713079999085,97.72713079999085,100.85250249999808,100.85250249999808,['2'],[1.004116800002521],103.8564645999868,103.8564645999868,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,103.8564645999868,113.97392610000679,113.97392610000679,117.04765009999392,117.04765009999392,['1'],[0.3757413999992423],120.05643900000723,120.05643900000723,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,120.05643900000723,124.42169540000032,124.42169540000032,127.53020649999962,127.53020649999962,['1'],[1.2599203999852762],130.54004699998768,130.54004699998768,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,130.54004699998768,133.67758759998833,133.67758759998833,136.78978890000144,136.78978890000144,['2'],[0.8501940999994986],139.7898298999935,139.7898298999935,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,139.7898298999935,142.71268480000435,142.71268480000435,145.82466469999054,145.82466469999054,['1'],[0.6154712999996264],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,148.84001079999143,152.96415670000715,152.96415670000715,156.07289179999498,156.07289179999498,['2'],[1.0171327000134625],159.07303930001217,159.07303930001217,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,None,0,11,11,11,,,,,159.07303930001217,163.46162710001227,163.46162710001227,166.58634750000783,166.58634750000783,['1'],[1.5868074999889359],169.58965290000197,169.58965290000197,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,None,0,12,12,12,,,,,169.58965290000197,173.21152989999973,173.21152989999973,176.32127889999538,176.32127889999538,['2'],[1.1521209999918938],179.32300810000743,179.32300810000743,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,None,0,13,13,13,,,,,179.32300810000743,181.66843839999638,181.66843839999638,184.77588510001078,184.77588510001078,['1'],[0.4807940000027884],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,144.7,veridical,fps_60/1159819.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.119999999999976,None,0,14,14,14,,,,,187.78985609998927,191.18020510001224,191.18020510001224,194.2910039999988,194.2910039999988,['1'],[0.74904360002256],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,154.49,veridical,fps_60/1160171.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.790000000000021,None,0,15,15,15,,,,,197.30665340000996,201.38323119998677,201.38323119998677,204.49035899998853,204.49035899998853,['1'],[1.9331055999791715],207.48953019999317,207.48953019999317,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,162.95,scrambled,fps_60/285992.bmp_pp98_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4599999999999795,None,0,16,16,16,,,,,207.48953019999317,210.2348321999889,210.2348321999889,213.32520610000938,213.32520610000938,['1'],[1.698011000000406],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,173.16,scrambled,fps_60/1160140.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.210000000000008,None,0,17,17,17,,,,,216.3396289999946,220.80013610000606,220.80013610000606,223.92399820001447,223.92399820001447,['2'],[1.1657025000022259],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,183.78,veridical,fps_60/1159508.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.6200000000000045,None,0,18,18,18,,,,,226.93959590001032,231.80031749999034,231.80031749999034,234.9249308000144,234.9249308000144,['1'],[0.648203500022646],,,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
2,191.81,scrambled,fps_60/498396.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.030000000000001,None,0,19,19,19,,,,,237.93948629999068,240.2038850999961,240.2038850999961,243.29505630000494,243.29505630000494,['1'],[0.4115392000239808],246.3064882000035,246.3064882000035,,,subject_23,2,2023-11-05_17h29.43.069,run_1,2023.1.2,60.00189606038276,
,,,,,,,,,,,,,,,,,,,,,,,246.3064882000035,256.3062046999985,,,,,,,
