run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,15.654105099994922,15.654105099994922,['equal'],[12.722671900002751],,,,,,,,,,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,10.0,scrambled,fps_60/497926.bmp_pp65_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,28.393092899990734,38.557823999988614,38.557823999988614,41.66289029998006,41.66289029998006,['2'],[1.1971947999845725],,,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,18.08,veridical,fps_60/1159775.bmp_pp86_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.0799999999999983,None,0,1,1,1,,,,,44.676624499988975,47.002949799993075,47.002949799993075,50.1312290999922,50.1312290999922,['1'],[0.6620477999967989],53.143347100005485,53.143347100005485,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,28.72,veridical,fps_60/713089.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,4.640000000000001,None,0,2,2,2,,,,,53.143347100005485,58.052956400002586,58.052956400002586,61.177411699987715,61.177411699987715,['1'],[1.1996512000041548],64.17670459998772,64.17670459998772,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,43.9,scrambled,fps_60/285933.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,9.18,None,0,3,3,3,,,,,64.17670459998772,73.63529700000072,73.63529700000072,76.75953799998388,76.75953799998388,['2'],[1.2171974999946542],79.75976210000226,79.75976210000226,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,52.16,veridical,fps_60/286001.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.259999999999998,None,0,4,4,4,,,,,79.75976210000226,82.29149309999775,82.29149309999775,85.36777499999152,85.36777499999152,['2'],[2.8921779000083916],88.37657209997997,88.37657209997997,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,61.44,scrambled,fps_60/1159956.bmp_pp73_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.280000000000001,None,0,5,5,5,,,,,88.37657209997997,91.89443859999301,91.89443859999301,95.00611089999438,95.00611089999438,['1'],[1.3205857999855652],98.00953099998878,98.00953099998878,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,70.46,veridical,fps_60/498151.bmp_pp60_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.019999999999996,None,0,6,6,6,,,,,98.00953099998878,101.27534789999481,101.27534789999481,104.38838940000278,104.38838940000278,['1'],[1.1384139999863692],107.3931631000014,107.3931631000014,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,79.02,veridical,fps_60/497926.bmp_pp65_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.5600000000000023,None,0,7,7,7,,,,,107.3931631000014,110.21863839999423,110.21863839999423,113.34849809997831,113.34849809997831,['2'],[1.9448760999948718],116.36006730000372,116.36006730000372,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,87.02,scrambled,fps_60/1159606.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0,None,0,8,8,8,,,,,116.36006730000372,118.61620920000132,118.61620920000132,121.72905199998058,121.72905199998058,['1'],[0.6976041000161786],,,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,96.61,scrambled,fps_60/713089.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.5900000000000034,None,0,9,9,9,,,,,124.74307870000484,128.5818631000002,128.5818631000002,131.72027369998978,131.72027369998978,['1'],[0.9729863000102341],134.72631759999786,134.72631759999786,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,106.23,veridical,fps_60/285933.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.620000000000005,None,0,10,10,10,,,,,134.72631759999786,138.60702529997798,138.60702529997798,141.7324280999892,141.7324280999892,['1'],[0.8777219000039622],144.7428981999983,144.7428981999983,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,114.99,veridical,fps_60/1591932.bmp_pp76_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.759999999999991,None,0,11,11,11,,,,,144.7428981999983,147.74116649999633,147.74116649999633,150.8709495999792,150.8709495999792,['2'],[1.1725049999949988],153.87643139998545,153.87643139998545,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,123.58,scrambled,fps_60/286001.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5900000000000034,None,0,12,12,12,,,,,153.87643139998545,156.7037593999994,156.7037593999994,159.79841509999824,159.79841509999824,['1'],[0.41176039999118075],162.8095292999933,162.8095292999933,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,133.47,veridical,fps_60/1159606.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.890000000000001,None,0,13,13,13,,,,,162.8095292999933,166.96010820000083,166.96010820000083,170.03424479998648,170.03424479998648,['2'],[1.5090036000183318],173.04306279998855,173.04306279998855,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,141.64,veridical,fps_60/1159956.bmp_pp73_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999875,None,0,14,14,14,,,,,173.04306279998855,175.4654462999897,175.4654462999897,178.57609779998893,178.57609779998893,['2'],[0.41707019999739714],181.5765948999906,181.5765948999906,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,150.19,scrambled,fps_60/498151.bmp_pp60_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.550000000000012,None,0,15,15,15,,,,,181.5765948999906,184.37738759999047,184.37738759999047,187.4913626999769,187.4913626999769,['1'],[1.1854180000082124],190.49291669999366,190.49291669999366,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,158.69,scrambled,fps_60/1159775.bmp_pp86_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,None,0,16,16,16,,,,,190.49291669999366,193.248998199997,193.248998199997,196.3771872999787,196.3771872999787,['2'],[1.7493733000010252],199.3766001999902,199.3766001999902,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,168.37,veridical,fps_60/1592201.bmp_pp100_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.680000000000007,None,0,17,17,17,,,,,199.3766001999902,203.33155800000532,203.33155800000532,206.44110289998935,206.44110289998935,['1'],[1.1020055999979377],209.44319389999146,209.44319389999146,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,177.31,scrambled,fps_60/1591932.bmp_pp76_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9399999999999977,None,0,18,18,18,,,,,209.44319389999146,212.65079019998666,212.65079019998666,215.75996359999408,215.75996359999408,['1'],[1.6498702999961097],218.75977589999093,218.75977589999093,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
5,188.96,scrambled,fps_60/1592201.bmp_pp100_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.650000000000006,None,0,19,19,19,,,,,218.75977589999093,224.66910599998664,224.66910599998664,227.7780228999909,227.7780228999909,['1'],[0.9148595999868121],,,,subject_23,5,2023-11-05_17h45.26.399,run_1,2023.1.2,60.130555465623964,
,,,,,,,,,,,,,,,,,,,,,,,230.7928544000024,,,,,,,
