run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,25.846211199997924,25.846211199997924,['equal'],[110.01511390000815],,,,,,,,,,,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,135.8778508999967,146.0529402999964,146.0529402999964,149.17122260000906,149.17122260000906,152.17785989999538,152.17785989999538,['1'],[2.723628399980953],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,152.17785989999538,156.13392329998896,156.13392329998896,159.22568090001005,159.22568090001005,162.227827900002,162.227827900002,['1'],[1.3355762000137474],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,162.227827900002,166.63929399999324,166.63929399999324,169.74740759999258,169.74740759999258,,,['2'],[1.6641348999983165],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,172.7610083000036,176.2835425999947,176.2835425999947,179.39577939998708,179.39577939998708,,,None,,,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,182.4111900999851,185.5819623999996,185.5819623999996,188.71219250001013,188.71219250001013,,,['2'],[0.8820731000159867],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,191.7278498999949,194.2644663999963,194.2644663999963,197.37781679999898,197.37781679999898,200.37753569998313,200.37753569998313,['1'],[1.2003141999884974],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,200.37753569998313,205.07873649999965,205.07873649999965,208.2053256999934,208.2053256999934,211.21076640000683,211.21076640000683,['1'],[2.6391710999887437],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,211.21076640000683,214.13810129999183,214.13810129999183,217.25082899999688,217.25082899999688,220.26065939999535,220.26065939999535,['1'],[2.9768605999997817],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,220.26065939999535,223.4703954999859,223.4703954999859,226.58371440001065,226.58371440001065,229.59455330000492,229.59455330000492,['2'],[1.0940473999944516],,,subject_23,1,2023-11-05_17h23.43.380,run_1,2023.1.2,60.0265317263965,
