run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,12.138931999914348,12.138931999914348,['equal'],[14.578888700110838],,,,,,,,,,,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,10.0,veridical,fps_60/1159329.bmp_pp95_L2_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,26.734345899894834,37.09555679978803,37.09555679978803,40.19481929996982,40.19481929996982,43.20120679982938,43.20120679982938,['1'],[0.8209410000126809],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,21.84,scrambled,fps_60/713274.bmp_pp91_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,5.84,None,0,1,1,1,,,,,43.20120679982938,49.479791399789974,49.479791399789974,52.530814099824056,52.530814099824056,55.53817999991588,55.53817999991588,['2'],[1.677624800009653],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,None,0,2,2,2,,,,,55.53817999991588,58.01221219985746,58.01221219985746,61.13288429984823,61.13288429984823,,,['1'],[0.9064340000040829],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,None,0,3,3,3,,,,,64.14669839991257,72.44649989996105,72.44649989996105,75.51492019998841,75.51492019998841,78.51761439978145,78.51761439978145,['2'],[2.300638600019738],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,None,0,4,4,4,,,,,78.51761439978145,81.47135129990056,81.47135129990056,84.61113769980147,84.61113769980147,87.61947339982726,87.61947339982726,['1'],[2.5736227999441326],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,61.04,veridical,fps_60/1160168.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.6300000000000026,None,0,5,5,5,,,,,87.61947339982726,90.61527579999529,90.61527579999529,93.75440369988792,93.75440369988792,,,['2'],[2.313659799983725],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,69.21,veridical,fps_60/1592303.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999946,None,0,6,6,6,,,,,96.76785059995018,99.31356839998625,99.31356839998625,102.41866709990427,102.41866709990427,,,['1'],[0.8828841000795364],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,77.65,veridical,fps_60/1592747.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.440000000000012,None,0,7,7,7,,,,,105.43022939981893,108.25337409996428,108.25337409996428,111.37521769991145,111.37521769991145,114.38416509982198,114.38416509982198,['2'],[2.2550478000193834],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,86.58,veridical,fps_60/1159440.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.9299999999999926,None,0,8,8,8,,,,,114.38416509982198,117.69568459992297,117.69568459992297,120.81878919992596,120.81878919992596,123.8237691000104,123.8237691000104,['1'],[1.5993956001475453],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,96.2,scrambled,fps_60/150474.bmp_pp57_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.620000000000005,None,0,9,9,9,,,,,123.8237691000104,127.82677939999849,127.82677939999849,130.89500759984367,130.89500759984367,133.90088099986315,133.90088099986315,['1'],[1.2849397999234498],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,106.26,scrambled,fps_60/1160168.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.060000000000002,None,0,10,10,10,,,,,133.90088099986315,138.38685479993,138.38685479993,141.48991189990193,141.48991189990193,144.49804729991592,144.49804729991592,['1'],[2.007006299914792],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,115.03,veridical,fps_60/285993.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.769999999999996,None,0,11,11,11,,,,,144.49804729991592,147.6217792998068,147.6217792998068,150.72659539990127,150.72659539990127,153.73443329986185,153.73443329986185,['1'],[2.3248633998446167],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,129.34,scrambled,fps_60/1592303.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,8.310000000000002,None,0,12,12,12,,,,,153.73443329986185,162.47531629982404,162.47531629982404,165.5566149998922,165.5566149998922,,,['1'],[0.4999806000851095],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,137.36,scrambled,fps_60/285993.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,None,0,13,13,13,,,,,168.56839869986288,170.93812519987114,170.93812519987114,174.0268243998289,174.0268243998289,177.02945579984225,177.02945579984225,['2'],[2.9521083999425173],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,145.43,scrambled,fps_60/1159813.bmp_pp88_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.069999999999993,None,0,14,14,14,,,,,177.02945579984225,179.49566959985532,179.49566959985532,182.61580809997395,182.61580809997395,,,['1'],[1.6350417998619378],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,155.23,scrambled,fps_60/1591977.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.799999999999983,None,0,15,15,15,,,,,185.6301622998435,189.80571200000122,189.80571200000122,192.91384870000184,192.91384870000184,,,['2'],[0.7063246998004615],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,165.81,scrambled,fps_60/1159329.bmp_pp95_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.5800000000000125,None,0,16,16,16,,,,,195.9279138999991,200.93750959984027,200.93750959984027,204.02035799995065,204.02035799995065,207.0307518998161,207.0307518998161,['2'],[1.880957700079307],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,174.16,veridical,fps_60/150474.bmp_pp57_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.3499999999999943,None,0,17,17,17,,,,,207.0307518998161,209.76542869978584,209.76542869978584,212.8861572998576,212.8861572998576,215.88948119990528,215.88948119990528,['1'],[0.5350353999529034],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,183.28,scrambled,fps_60/1159440.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1200000000000045,None,0,18,18,18,,,,,215.88948119990528,219.3891874998808,219.3891874998808,222.49532149988227,222.49532149988227,225.5007217999082,225.5007217999082,['2'],[0.9153360000345856],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
6,191.93,veridical,fps_60/713274.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6500000000000057,None,0,19,19,19,,,,,225.5007217999082,228.48472119984217,228.48472119984217,231.5911401999183,231.5911401999183,234.60053849988617,234.60053849988617,['1'],[1.3262567000929266],,subject_13,6,2023-09-01_16h40.32.602,run_1,2023.1.2,59.95164295762369,
,,,,,,,,,,,,,,,,,,,,,,,234.60053849988617,,,,,,,
