run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,16.87756310007535,16.87756310007535,['equal'],[24.983334599994123],,,,,,,,,,,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,10.0,scrambled,fps_60/150296.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,41.882835699943826,52.244076000060886,52.244076000060886,55.352146100020036,55.352146100020036,58.35710099991411,58.35710099991411,['1'],[0.6668479000218213],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,18.86,veridical,fps_60/713519.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.8599999999999994,None,0,1,1,1,,,,,58.35710099991411,61.581063699908555,61.581063699908555,64.6896883000154,64.6896883000154,67.69131899997592,67.69131899997592,['1'],[0.9301497999113053],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,27.91,scrambled,fps_60/1159819.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0500000000000007,None,0,2,2,2,,,,,67.69131899997592,71.10505910008214,71.10505910008214,74.2122357999906,74.2122357999906,77.2126134999562,77.2126134999562,['1'],[2.1773125999607146],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,37.06,veridical,fps_60/498396.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.150000000000002,None,0,3,3,3,,,,,77.2126134999562,80.72416640003212,80.72416640003212,83.83084130007774,83.83084130007774,86.84059579996392,86.84059579996392,['1'],[0.448411000194028],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,45.1,scrambled,fps_60/713707.bmp_pp63_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.039999999999999,None,0,4,4,4,,,,,86.84059579996392,89.25427850009874,89.25427850009874,92.35889629996382,92.35889629996382,,,['2'],[1.6118503999896348],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,54.79,veridical,fps_60/150296.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,5,5,5,,,,,95.3711349000223,99.43097219988704,99.43097219988704,102.53974310006015,102.53974310006015,105.54809499997646,105.54809499997646,['1'],[0.6045561998616904],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,70.63,veridical,fps_60/285992.bmp_pp98_L1_V1_veridical_freeview_isoFalse_fps60.mp4,9.839999999999996,None,0,6,6,6,,,,,105.54809499997646,115.8316238000989,115.8316238000989,118.90051939990371,118.90051939990371,,,['1'],[0.6978887000586838],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,80.7,scrambled,fps_60/1159508.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.070000000000007,None,0,7,7,7,,,,,121.91424449998885,126.40043679997325,126.40043679997325,129.50686160009354,129.50686160009354,132.5170436000917,132.5170436000917,['2'],[1.4070951000321656],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,89.59,scrambled,fps_60/713519.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.890000000000001,None,0,8,8,8,,,,,132.5170436000917,135.81601940002292,135.81601940002292,138.9023366998881,138.9023366998881,141.9099071000237,141.9099071000237,None,,,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,98.25,veridical,fps_60/713707.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.6599999999999966,None,0,9,9,9,,,,,141.9099071000237,144.93881419999525,144.93881419999525,148.04329079994932,148.04329079994932,151.04343710001558,151.04343710001558,['2'],[1.0035371999256313],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,108.09,scrambled,fps_60/1592137.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.8400000000000034,None,0,10,10,10,,,,,151.04343710001558,155.30786870000884,155.30786870000884,158.3920271000825,158.3920271000825,161.3935529999435,161.3935529999435,['1'],[0.7644483998883516],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,118.18,veridical,fps_60/1160140.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.090000000000003,None,0,11,11,11,,,,,161.3935529999435,165.9237822999712,165.9237822999712,169.02352320007049,169.02352320007049,172.02706229989417,172.02706229989417,['1'],[1.053964499849826],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,127.51,veridical,fps_60/1592137.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.3299999999999983,None,0,12,12,12,,,,,172.02706229989417,175.77423959993757,175.77423959993757,178.8909281999804,178.8909281999804,181.8990233000368,181.8990233000368,['1'],[0.4960497000720352],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,135.58,scrambled,fps_60/1160171.bmp_pp97_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0700000000000074,None,0,13,13,13,,,,,181.8990233000368,184.29843760002404,184.29843760002404,187.40310680004768,187.40310680004768,190.40572439995594,190.40572439995594,None,,,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,144.7,veridical,fps_60/1159819.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.119999999999976,None,0,14,14,14,,,,,190.40572439995594,193.91648510005325,193.91648510005325,197.02452809992246,197.02452809992246,,,['1'],[0.548659399850294],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,154.49,veridical,fps_60/1160171.bmp_pp97_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.790000000000021,None,0,15,15,15,,,,,200.03533210000023,204.2675270999316,204.2675270999316,207.33312830002978,207.33312830002978,210.33670069999062,210.33670069999062,['1'],[0.6917966001201421],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,162.95,scrambled,fps_60/285992.bmp_pp98_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.4599999999999795,None,0,16,16,16,,,,,210.33670069999062,213.15278079989366,213.15278079989366,216.2598514999263,216.2598514999263,219.2624995999504,219.2624995999504,['1'],[0.7087862999178469],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,173.16,scrambled,fps_60/1160140.bmp_pp151_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,4.210000000000008,None,0,17,17,17,,,,,219.2624995999504,223.8739300998859,223.8739300998859,226.9564280998893,226.9564280998893,229.95974779990502,229.95974779990502,['2'],[0.8369725001975894],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,183.78,veridical,fps_60/1159508.bmp_pp151_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.6200000000000045,None,0,18,18,18,,,,,229.95974779990502,234.96680859988555,234.96680859988555,238.05361240007915,238.05361240007915,241.05981640005484,241.05981640005484,['1'],[1.4605006999336183],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
2,191.81,scrambled,fps_60/498396.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.030000000000001,None,0,19,19,19,,,,,241.05981640005484,243.4012019999791,243.4012019999791,246.506651799893,246.506651799893,249.50973180006258,249.50973180006258,['2'],[0.8233380999881774],,,subject_4c,2,2023-08-24_13h26.27.274,run_1,2023.1.2,60.00816103232573,
,,,,,,,,,,,,,,,,,,,,,,,249.50973180006258,259.5097006999422,,,,,,,
