run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,311.77330669993535,311.77330669993535,['equal'],[141.6289131999947],,,,,,,,,,,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,453.4237090998795,463.78368779993616,463.78368779993616,466.9063035999425,466.9063035999425,469.90655429987237,469.90655429987237,['1'],[0.8672021999955177],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,1,1,1,,,,,469.90655429987237,474.01912639988586,474.01912639988586,477.07904589991085,477.07904589991085,480.08693209988996,480.08693209988996,['2'],[1.3491631001234055],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,None,0,2,2,2,,,,,480.08693209988996,484.62771929986775,484.62771929986775,487.69570559985004,487.69570559985004,490.70342809986323,490.70342809986323,['1'],[1.2726080999709666],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,None,0,3,3,3,,,,,490.70342809986323,494.37992389989085,494.37992389989085,497.4876920999959,497.4876920999959,500.4981764999684,500.4981764999684,['1'],[1.2011165998410434],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,None,0,4,4,4,,,,,500.4981764999684,503.8364219998475,503.8364219998475,506.95085379993543,506.95085379993543,509.9576042999979,509.9576042999979,['1'],[0.867920899996534],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,None,0,5,5,5,,,,,509.9576042999979,512.617626799969,512.617626799969,515.7225562999956,515.7225562999956,518.7273581000045,518.7273581000045,['2'],[1.3960975999943912],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,None,0,6,6,6,,,,,518.7273581000045,523.6094624998514,523.6094624998514,526.7196337999776,526.7196337999776,,,['1'],[0.8495110999792814],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,None,0,7,7,7,,,,,529.7352710999548,532.7890780000016,532.7890780000016,535.892269999953,535.892269999953,538.8967460000422,538.8967460000422,['1'],[0.6163240000605583],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,None,0,8,8,8,,,,,538.8967460000422,542.2418557000346,542.2418557000346,545.3293238999322,545.3293238999322,,,['2'],[0.7364107999019325],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,93.97,veridical,fps_60/713807.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.61,None,0,9,9,9,,,,,548.3458614998963,552.3609873000532,552.3609873000532,555.4513338999823,555.4513338999823,,,['1'],[0.8530604999978095],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,103.09,veridical,fps_60/1592094.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.1200000000000045,None,0,10,10,10,,,,,558.4635987000074,562.0145052999724,562.0145052999724,565.0831931999419,565.0831931999419,,,['1'],[0.6849464999977499],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,112.07,scrambled,fps_60/713807.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9799999999999898,None,0,11,11,11,,,,,568.0982053999323,571.5022201999091,571.5022201999091,574.5873209000565,574.5873209000565,,,['1'],[0.7477017000783235],,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
1,122.94,veridical,fps_60/1592836.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.8700000000000045,None,0,12,12,12,,,,,577.6019617998973,582.8685176998843,582.8685176998843,585.9727238998748,585.9727238998748,,,None,,,subject_4c,1,2023-08-24_13h20.01.003,run_1,2023.1.2,59.96354216798094,
