run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_15.stopped,key_resp_9.stopped,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,15.032919999910519,15.032919999910519,['equal'],[20.080607800045982],,,,,,,,,,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,10.0,veridical,fps_60/285948.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,None,0,0,0,0,,,,,35.13023669994436,45.54490299988538,45.54490299988538,48.61705009988509,48.61705009988509,['1'],[0.673828799976036],,,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,18.94,veridical,fps_60/713285.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.9400000000000013,None,0,1,1,1,,,,,51.630083799827844,54.9614520999603,54.9614520999603,58.0826425999403,58.0826425999403,['1'],[0.6054932000115514],61.09013669984415,61.09013669984415,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,27.57,veridical,fps_60/1592530.bmp_pp75_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.629999999999999,None,0,2,2,2,,,,,61.09013669984415,64.1228183999192,64.1228183999192,67.24384390003979,67.24384390003979,['1'],[0.7327598000410944],70.25065830000676,70.25065830000676,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,37.25,scrambled,fps_60/1593056.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,None,0,3,3,3,,,,,70.25065830000676,74.33571189991198,74.33571189991198,77.42289009992965,77.42289009992965,['1'],[0.5298297998961061],80.43019609991461,80.43019609991461,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,45.98,scrambled,fps_60/713285.bmp_pp53_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.729999999999997,None,0,4,4,4,,,,,80.43019609991461,83.56036999984644,83.56036999984644,86.6815837000031,86.6815837000031,['1'],[1.2041572998277843],89.68242700002156,89.68242700002156,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,55.35,veridical,fps_60/713017.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.3700000000000045,None,0,5,5,5,,,,,89.68242700002156,93.45756480004638,93.45756480004638,96.56180909997784,96.56180909997784,['1'],[0.5348797999322414],99.5630745999515,99.5630745999515,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,67.86,scrambled,fps_60/1592530.bmp_pp75_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,6.509999999999998,None,0,6,6,6,,,,,99.5630745999515,106.49666649987921,106.49666649987921,109.57706559984945,109.57706559984945,['1'],[0.5791098000481725],112.58135150000453,112.58135150000453,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,77.55,scrambled,fps_60/1159870.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.6899999999999977,None,0,7,7,7,,,,,112.58135150000453,116.71217920002528,116.71217920002528,119.77149749989621,119.77149749989621,['1'],[0.7665790999308228],122.77016650000587,122.77016650000587,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,85.78,scrambled,fps_60/713017.bmp_pp82_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.230000000000004,None,0,8,8,8,,,,,122.77016650000587,125.34594459994696,125.34594459994696,128.45066109998152,128.45066109998152,['1'],[0.6460659001022577],,,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,98.48,veridical,fps_60/1160227.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,6.700000000000003,None,0,9,9,9,,,,,131.46319709997624,138.56633159983903,138.56633159983903,141.67118129995652,141.67118129995652,['1'],[0.7022989999968559],144.6745231000241,144.6745231000241,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,108.18,veridical,fps_60/1159870.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.700000000000003,None,0,10,10,10,,,,,144.6745231000241,148.79520479985513,148.79520479985513,151.86235719989054,151.86235719989054,['1'],[1.0511638999450952],154.86290999990888,154.86290999990888,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,116.6,veridical,fps_60/1593056.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.4199999999999875,None,0,11,11,11,,,,,154.86290999990888,157.6810020999983,157.6810020999983,160.81829429999925,160.81829429999925,['1'],[0.6955538000911474],163.81906989985146,163.81906989985146,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,124.9,veridical,fps_60/1159325.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.300000000000012,None,0,12,12,12,,,,,163.81906989985146,166.52077429997735,166.52077429997735,169.62557679996826,169.62557679996826,['2'],[2.478703800123185],172.6244818000123,172.6244818000123,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,135.79,scrambled,fps_60/713135.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.889999999999986,None,0,13,13,13,,,,,172.6244818000123,177.9370633000508,177.9370633000508,181.00350639992394,181.00350639992394,['1'],[1.105883700074628],184.01304359990172,184.01304359990172,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,146.12,scrambled,fps_60/1159325.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.3300000000000125,None,0,14,14,14,,,,,184.01304359990172,188.77310559991747,188.77310559991747,191.82378740003332,191.82378740003332,None,,194.82521889987402,194.82521889987402,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
3,155.36,veridical,fps_60/1160049.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.240000000000009,None,0,15,15,15,,,,,194.82521889987402,198.41738400002941,198.41738400002941,201.53684449987486,201.53684449987486,['1'],[0.9065982999745756],,,,,subject_4c,3,2023-08-24_13h30.52.097,run_1,2023.1.2,60.724086133294435,
